Country_Name,Country_Code,Time,Time_Code,GDP,Exports,Imports,CO2_GDP,CO2_percapita
Peru,PER,2015,YR2015,190000000000.00000,21.28733,23.87544,0.28742,1.77630
Peru,PER,2016,YR2016,192000000000.00000,22.60031,22.78853,0.28818,1.82638
Peru,PER,2017,YR2017,211000000000.00000,24.71987,22.79368,0.26832,1.71724
Peru,PER,2018,YR2018,223000000000.00000,25.19218,23.43929,0.25957,1.69513
Peru,PER,2019,YR2019,228000000000.00000,24.03909,22.90442,0.26497,1.73564
Peru,PER,2020,YR2020,202000000000.00000,22.71113,21.12356,0.24305,1.39857
Philippines,PHL,1996,YR1996,94648084429.00000,28.88672,34.96858,0.52888,0.94298
Philippines,PHL,1997,YR1997,94106316501.00000,35.08615,42.14250,0.55953,1.02378
Philippines,PHL,1998,YR1998,74492416330.00000,37.80687,42.27033,0.55805,0.99165
Philippines,PHL,1999,YR1999,85640170315.00000,38.41116,38.75033,0.52354,0.93931
Philippines,PHL,2000,YR2000,83669788255.00000,43.34422,41.80915,0.50382,0.92284
Philippines,PHL,2001,YR2001,78921234458.00000,41.15550,43.74489,0.47747,0.88236
Philippines,PHL,2002,YR2002,84307346432.00000,40.00568,43.83912,0.46690,0.87663
Philippines,PHL,2003,YR2003,87039092439.00000,42.30502,45.26963,0.45605,0.88184
Philippines,PHL,2004,YR2004,95002000250.00000,41.82684,45.29844,0.43716,0.88312
Philippines,PHL,2005,YR2005,107000000000.00000,41.23004,42.61564,0.42478,0.88325
Philippines,PHL,2006,YR2006,128000000000.00000,41.24546,39.60508,0.36689,0.78844
Philippines,PHL,2007,YR2007,156000000000.00000,38.01419,35.63079,0.36404,0.81788
Philippines,PHL,2008,YR2008,182000000000.00000,33.35683,34.32424,0.35740,0.82233
Philippines,PHL,2009,YR2009,176000000000.00000,30.21953,30.66707,0.35832,0.82113
Philippines,PHL,2010,YR2010,208000000000.00000,32.87483,33.22945,0.35831,0.86560
Philippines,PHL,2011,YR2011,234000000000.00000,29.10543,31.69041,0.34764,0.85682
Philippines,PHL,2012,YR2012,262000000000.00000,27.46707,30.37493,0.33947,0.87894
Philippines,PHL,2013,YR2013,284000000000.00000,26.17742,29.64736,0.35247,0.95791
Philippines,PHL,2014,YR2014,297000000000.00000,27.35450,30.11367,0.35336,1.00491
Philippines,PHL,2015,YR2015,306000000000.00000,27.20806,31.93353,0.36219,1.07725
Philippines,PHL,2016,YR2016,319000000000.00000,26.67300,35.10306,0.36818,1.15275
Philippines,PHL,2017,YR2017,328000000000.00000,29.55229,38.61608,0.38010,1.25031
Philippines,PHL,2018,YR2018,347000000000.00000,30.21361,41.94979,0.37259,1.28139
Philippines,PHL,2019,YR2019,377000000000.00000,28.38292,40.45892,0.36815,1.32153
Philippines,PHL,2020,YR2020,362000000000.00000,25.20284,32.96672,0.37229,1.18968
Poland,POL,1996,YR1996,160000000000.00000,22.06915,23.48315,1.54142,9.19938
Poland,POL,1997,YR1997,159000000000.00000,23.33337,27.21238,1.40446,8.91669
Poland,POL,1998,YR1998,175000000000.00000,25.94864,30.79049,1.24009,8.23553
Poland,POL,1999,YR1999,170000000000.00000,24.09189,30.01972,1.14982,7.99213
Poland,POL,2000,YR2000,172000000000.00000,27.18833,33.68026,1.05267,7.73092
Poland,POL,2001,YR2001,191000000000.00000,27.18733,30.96944,1.03204,7.67692
Poland,POL,2002,YR2002,199000000000.00000,28.71312,32.27425,0.98972,7.51550
Poland,POL,2003,YR2003,218000000000.00000,33.35045,36.09577,0.99091,7.79307
Poland,POL,2004,YR2004,255000000000.00000,34.23546,37.21020,0.95695,7.90562
Poland,POL,2005,YR2005,306000000000.00000,34.61157,35.91895,0.92300,7.89596
Poland,POL,2006,YR2006,345000000000.00000,37.82095,40.14976,0.90644,8.23499
Poland,POL,2007,YR2007,429000000000.00000,38.51629,42.31517,0.84472,8.22064
Poland,POL,2008,YR2008,534000000000.00000,37.81487,43.09089,0.79761,8.08706
Poland,POL,2009,YR2009,440000000000.00000,37.14225,38.12554,0.74781,7.79155
Poland,POL,2010,YR2010,476000000000.00000,40.09139,42.46184,0.76676,8.24700
Poland,POL,2011,YR2011,524000000000.00000,42.57386,44.71001,0.72264,8.15993
Poland,POL,2012,YR2012,495000000000.00000,44.27827,44.98936,0.69505,7.96968
Poland,POL,2013,YR2013,516000000000.00000,45.98092,44.79844,0.67768,7.84182
Poland,POL,2014,YR2014,539000000000.00000,46.48879,46.07986,0.62513,7.51689
Poland,POL,2015,YR2015,477000000000.00000,47.45031,45.36848,0.60589,7.61002
Poland,POL,2016,YR2016,470000000000.00000,50.26832,47.27162,0.61034,7.89575
Poland,POL,2017,YR2017,525000000000.00000,52.05569,49.22554,0.60561,8.23624
Poland,POL,2018,YR2018,589000000000.00000,52.74803,50.70247,0.56977,8.20953
Poland,POL,2019,YR2019,596000000000.00000,53.19534,49.49338,0.51609,7.76886
Poland,POL,2020,YR2020,599000000000.00000,52.99092,47.33329,0.49865,7.36756
Portugal,PRT,1996,YR1996,123000000000.00000,26.54846,33.66134,0.29748,4.84328
Portugal,PRT,1997,YR1997,117000000000.00000,27.15414,35.15081,0.29774,5.03825
Portugal,PRT,1998,YR1998,124000000000.00000,27.33163,36.49927,0.31012,5.47239
Portugal,PRT,1999,YR1999,127000000000.00000,26.48197,36.83236,0.33393,6.08814
Portugal,PRT,2000,YR2000,119000000000.00000,28.20462,39.24838,0.31883,5.99240
Portugal,PRT,2001,YR2001,122000000000.00000,27.43733,37.65463,0.31134,5.92350
Portugal,PRT,2002,YR2002,135000000000.00000,27.07336,35.23490,0.33021,6.29628
Portugal,PRT,2003,YR2003,165000000000.00000,27.36719,33.77176,0.30749,5.78685
Portugal,PRT,2004,YR2004,189000000000.00000,27.66705,35.53754,0.31010,5.92614
Portugal,PRT,2005,YR2005,197000000000.00000,27.08417,35.86034,0.32426,6.23362
Portugal,PRT,2006,YR2006,209000000000.00000,30.35740,38.18965,0.29458,5.74476
Portugal,PRT,2007,YR2007,240000000000.00000,31.19418,38.75193,0.27953,5.57695
Portugal,PRT,2008,YR2008,263000000000.00000,31.26108,40.81466,0.26939,5.38392
Portugal,PRT,2009,YR2009,245000000000.00000,27.29374,34.19895,0.27541,5.32724
Portugal,PRT,2010,YR2010,238000000000.00000,30.06931,37.71399,0.24492,4.81763
Portugal,PRT,2011,YR2011,245000000000.00000,34.45486,38.64468,0.24391,4.72343
Portugal,PRT,2012,YR2012,216000000000.00000,37.77801,38.27282,0.24583,4.58593
Portugal,PRT,2013,YR2013,226000000000.00000,39.60650,38.50793,0.23955,4.45194
Portugal,PRT,2014,YR2014,230000000000.00000,40.21597,40.06634,0.23448,4.41600
Portugal,PRT,2015,YR2015,199000000000.00000,40.61512,39.87578,0.25002,4.81285
Portugal,PRT,2016,YR2016,206000000000.00000,40.21082,39.06341,0.23938,4.71604
Portugal,PRT,2017,YR2017,221000000000.00000,42.72427,41.71487,0.25301,5.17196
Portugal,PRT,2018,YR2018,242000000000.00000,43.44572,42.98304,0.22840,4.80961
Portugal,PRT,2019,YR2019,240000000000.00000,43.50842,43.05630,0.20041,4.33245
Portugal,PRT,2020,YR2020,229000000000.00000,37.04677,39.19071,0.19114,3.78491
Romania,ROU,1996,YR1996,36937074278.00000,26.45749,34.32388,1.15297,5.49100
Romania,ROU,1997,YR1997,35575197535.00000,28.19714,35.00810,1.10830,5.03677
Romania,ROU,1998,YR1998,41696111548.00000,23.01548,30.82332,0.99099,4.42138
Romania,ROU,1999,YR1999,35953162616.00000,26.66182,31.31186,0.84935,3.78112
Romania,ROU,2000,YR2000,37253738081.00000,21.58888,26.93244,0.86830,3.96574
Romania,ROU,2001,YR2001,40395114265.00000,22.10596,29.82263,0.88289,4.30241
Romania,ROU,2002,YR2002,46065502703.00000,24.01303,29.69722,0.82221,4.31343
Romania,ROU,2003,YR2003,57806382692.00000,24.21274,31.96679,0.84115,4.54884
Romania,ROU,2004,YR2004,74973660681.00000,25.74394,34.88254,0.73997,4.44422
Romania,ROU,2005,YR2005,98454374488.00000,24.53522,34.82533,0.70213,4.44110
Romania,ROU,2006,YR2006,122000000000.00000,24.77123,36.91240,0.68132,4.68319
Romania,ROU,2007,YR2007,175000000000.00000,24.71083,38.79433,0.61919,4.63193
Romania,ROU,2008,YR2008,214000000000.00000,26.15534,39.01947,0.55874,4.64552
Romania,ROU,2009,YR2009,174000000000.00000,26.02361,32.44922,0.50020,3.96216
Romania,ROU,2010,YR2010,170000000000.00000,31.67379,38.15944,0.50052,3.83278
Romania,ROU,2011,YR2011,193000000000.00000,35.26840,40.87421,0.51868,4.17170
Romania,ROU,2012,YR2012,179000000000.00000,35.75152,40.78771,0.49553,4.08035
Romania,ROU,2013,YR2013,190000000000.00000,40.24735,41.15428,0.43530,3.60747
Romania,ROU,2014,YR2014,200000000000.00000,41.47849,41.90022,0.41488,3.59330
Romania,ROU,2015,YR2015,178000000000.00000,41.34948,42.17168,0.41215,3.69983
Romania,ROU,2016,YR2016,185000000000.00000,42.41705,43.47693,0.39125,3.63335
Romania,ROU,2017,YR2017,210000000000.00000,42.33432,44.82184,0.37486,3.78831
Romania,ROU,2018,YR2018,243000000000.00000,41.54175,44.92892,0.35822,3.86106
Romania,ROU,2019,YR2019,251000000000.00000,40.20019,44.30287,0.33921,3.81706
Romania,ROU,2020,YR2020,251000000000.00000,36.87656,41.18255,0.32702,3.56414
Russian Federation,RUS,1996,YR1996,392000000000.00000,26.07299,21.84951,2.30582,10.80707
Russian Federation,RUS,1997,YR1997,405000000000.00000,24.72984,22.52708,2.11539,10.06999
Russian Federation,RUS,1998,YR1998,271000000000.00000,31.22121,24.55105,2.23147,10.07623
Russian Federation,RUS,1999,YR1999,196000000000.00000,43.21997,26.17331,2.14765,10.35033
Russian Federation,RUS,2000,YR2000,260000000000.00000,44.06044,24.03347,2.00382,10.66766
Russian Federation,RUS,2001,YR2001,307000000000.00000,36.89349,24.21737,1.91064,10.73578
Russian Federation,RUS,2002,YR2002,345000000000.00000,35.21259,24.43285,1.82273,10.77264
Russian Federation,RUS,2003,YR2003,430000000000.00000,35.24998,23.87829,1.74719,11.13040
Russian Federation,RUS,2004,YR2004,591000000000.00000,34.41789,22.16396,1.62071,11.11271
Russian Federation,RUS,2005,YR2005,764000000000.00000,35.20307,21.51018,1.53370,11.23185
Russian Federation,RUS,2006,YR2006,990000000000.00000,33.73048,21.00293,1.45516,11.56837
Russian Federation,RUS,2007,YR2007,1300000000000.00000,30.16406,21.54206,1.34383,11.61127
Russian Federation,RUS,2008,YR2008,1660000000000.00000,31.30956,22.07291,1.27513,11.59565
Russian Federation,RUS,2009,YR2009,1220000000000.00000,27.93810,20.49696,1.29233,10.83211
Russian Federation,RUS,2010,YR2010,1520000000000.00000,29.21556,21.13994,1.29357,11.32540
Russian Federation,RUS,2011,YR2011,2050000000000.00000,28.05536,19.98004,1.30254,11.88495
Russian Federation,RUS,2012,YR2012,2210000000000.00000,26.90732,20.24407,1.23496,11.70207
Russian Federation,RUS,2013,YR2013,2290000000000.00000,25.84534,20.44181,1.18245,11.37700
Russian Federation,RUS,2014,YR2014,2060000000000.00000,27.11110,20.69024,1.15892,11.20821
Russian Federation,RUS,2015,YR2015,1360000000000.00000,28.70339,20.65596,1.16801,11.05201
Russian Federation,RUS,2016,YR2016,1280000000000.00000,25.85448,20.66364,1.15035,10.88743
Russian Federation,RUS,2017,YR2017,1570000000000.00000,26.09088,20.78564,1.14628,11.03520
Russian Federation,RUS,2018,YR2018,1660000000000.00000,30.79326,20.78764,1.16144,11.49657
Russian Federation,RUS,2019,YR2019,1690000000000.00000,28.43343,20.79532,1.16560,11.79719
Russian Federation,RUS,2020,YR2020,1490000000000.00000,25.52219,20.44472,1.13741,11.23229
Serbia,SRB,1996,YR1996,21818007449.00000,11.21688,17.92951,2.33693,6.91356
Serbia,SRB,1997,YR1997,25676488000.00000,13.52493,21.03274,2.36981,7.53721
Serbia,SRB,1998,YR1998,19457979423.00000,18.72526,23.55385,2.29429,7.56945
Serbia,SRB,1999,YR1999,19388663551.00000,10.74220,15.31537,1.80295,5.40736
Serbia,SRB,2000,YR2000,6875845987.00000,8.78304,13.70914,1.83260,5.85197
Serbia,SRB,2001,YR2001,12960546471.00000,20.68742,35.86039,1.80144,6.15875
Serbia,SRB,2002,YR2002,17120906918.00000,20.09419,36.77219,1.82460,6.64204
Serbia,SRB,2003,YR2003,22482365322.00000,23.14601,38.02434,1.86767,7.11227
Serbia,SRB,2004,YR2004,26141968161.00000,25.13660,49.09317,1.85141,7.70482
Serbia,SRB,2005,YR2005,27683225959.00000,27.96498,45.05195,1.54640,6.81181
Serbia,SRB,2006,YR2006,32482070360.00000,29.44194,47.46601,1.53870,7.15220
Serbia,SRB,2007,YR2007,43170990616.00000,27.28982,48.31537,1.40347,6.97190
Serbia,SRB,2008,YR2008,52194221469.00000,28.44314,50.23635,1.28607,6.77883
Serbia,SRB,2009,YR2009,45162894381.00000,26.34778,39.67404,1.24388,6.40296
Serbia,SRB,2010,YR2010,41819468692.00000,32.25561,44.47556,1.24089,6.46017
Serbia,SRB,2011,YR2011,49258136129.00000,33.00182,45.80721,1.32266,7.08177
Serbia,SRB,2012,YR2012,43309252921.00000,35.84481,49.62602,1.19032,6.36057
Serbia,SRB,2013,YR2013,48394239475.00000,39.85150,48.06877,1.17409,6.48683
Serbia,SRB,2014,YR2014,47062202241.00000,42.07753,50.15389,1.00073,5.46670
Serbia,SRB,2015,YR2015,39655949731.00000,45.17724,52.21852,1.14510,6.39995
Serbia,SRB,2016,YR2016,40692661657.00000,48.51709,53.34293,1.13800,6.60709
Serbia,SRB,2017,YR2017,44179075779.00000,50.47153,57.05619,1.13149,6.74314
Serbia,SRB,2018,YR2018,50640662859.00000,50.43456,59.06030,1.05651,6.61535
Serbia,SRB,2019,YR2019,51514242776.00000,51.01092,60.94367,1.00909,6.62758
Serbia,SRB,2020,YR2020,53356484764.00000,48.21904,56.49998,1.02479,6.71452
Singapore,SGP,1996,YR1996,96293097895.00000,175.64311,159.26805,0.33474,10.49393
Singapore,SGP,1997,YR1997,100000000000.00000,169.29689,154.56754,0.30617,10.05301
Singapore,SGP,1998,YR1998,85728224856.00000,166.78757,145.29169,0.30388,9.43343
Singapore,SGP,1999,YR1999,86286866724.00000,176.74501,159.73983,0.29330,9.54906
Singapore,SGP,2000,YR2000,96076521349.00000,188.35089,176.01363,0.29970,10.45648
Singapore,SGP,2001,YR2001,89793815728.00000,182.89418,166.39793,0.30232,10.15737
Singapore,SGP,2002,YR2002,92538355643.00000,184.08612,165.65990,0.28578,9.88776
Singapore,SGP,2003,YR2003,97646382413.00000,202.58621,174.63236,0.25261,9.27322
Singapore,SGP,2004,YR2004,115000000000.00000,213.95170,187.57202,0.23857,9.50852
Singapore,SGP,2005,YR2005,128000000000.00000,225.15967,195.27085,0.20696,8.65060
Singapore,SGP,2006,YR2006,149000000000.00000,228.03762,197.32578,0.19125,8.44547
Singapore,SGP,2007,YR2007,181000000000.00000,212.77939,181.50908,0.18068,8.34372
Singapore,SGP,2008,YR2008,194000000000.00000,228.99377,208.33294,0.17802,7.93975
Singapore,SGP,2009,YR2009,194000000000.00000,190.84494,167.34788,0.17968,7.78571
Singapore,SGP,2010,YR2010,240000000000.00000,197.99896,171.68660,0.17137,8.35451
Singapore,SGP,2011,YR2011,279000000000.00000,203.32771,175.77092,0.17029,8.63611
Singapore,SGP,2012,YR2012,295000000000.00000,196.71961,172.49335,0.15915,8.22453
Singapore,SGP,2013,YR2013,308000000000.00000,195.07780,171.96398,0.15260,8.13317
Singapore,SGP,2014,YR2014,315000000000.00000,191.95354,168.51378,0.14844,8.11714
Singapore,SGP,2015,YR2015,308000000000.00000,178.38461,151.08679,0.14751,8.20811
Singapore,SGP,2016,YR2016,319000000000.00000,164.67200,138.46450,0.14093,8.01989
Singapore,SGP,2017,YR2017,343000000000.00000,171.56462,144.91295,0.14186,8.43230
Singapore,SGP,2018,YR2018,377000000000.00000,177.35044,147.84692,0.13085,8.01821
Singapore,SGP,2019,YR2019,377000000000.00000,175.59444,146.10906,0.12899,7.91841
Singapore,SGP,2020,YR2020,348000000000.00000,181.98860,150.78522,0.12990,7.68668
Slovak Republic,SVK,1996,YR1996,27925036755.00000,49.29276,62.52527,0.97811,7.84874
Slovak Republic,SVK,1997,YR1997,27706028096.00000,53.60898,63.97903,0.92557,7.85272
Slovak Republic,SVK,1998,YR1998,29856000671.00000,45.51692,56.55323,0.87102,7.68080
Slovak Republic,SVK,1999,YR1999,30463670124.00000,46.34771,51.13617,0.85628,7.53520
Slovak Republic,SVK,2000,YR2000,29242558797.00000,53.20547,55.58295,0.79254,7.06517
Slovak Republic,SVK,2001,YR2001,30778781607.00000,57.11819,64.56111,0.77774,7.17196
Slovak Republic,SVK,2002,YR2002,35297794386.00000,56.97050,63.40339,0.73431,7.07942
Slovak Republic,SVK,2003,YR2003,46919965224.00000,62.33435,62.81333,0.70090,7.13354
Slovak Republic,SVK,2004,YR2004,57437444469.00000,69.04632,70.60405,0.65011,6.96734
Slovak Republic,SVK,2005,YR2005,62808723477.00000,72.30189,75.42600,0.62744,7.16912
Slovak Republic,SVK,2006,YR2006,70767338922.00000,81.23985,83.38643,0.56864,7.04875
Slovak Republic,SVK,2007,YR2007,86563986799.00000,83.38086,82.94869,0.50381,6.91961
Slovak Republic,SVK,2008,YR2008,101000000000.00000,80.14800,81.92286,0.47602,6.89637
Slovak Republic,SVK,2009,YR2009,89399303222.00000,68.03612,68.20457,0.46021,6.29527
Slovak Republic,SVK,2010,YR2010,91162836320.00000,76.56147,76.89258,0.45062,6.57195
Slovak Republic,SVK,2011,YR2011,99922685425.00000,84.33828,83.65589,0.42260,6.31984
Slovak Republic,SVK,2012,YR2012,94623731086.00000,90.83141,85.33507,0.39546,5.98181
Slovak Republic,SVK,2013,YR2013,98935222175.00000,93.44201,87.90868,0.39994,6.08129
Slovak Republic,SVK,2014,YR2014,101000000000.00000,91.40008,86.63342,0.36007,5.61729
Slovak Republic,SVK,2015,YR2015,88900883131.00000,91.60047,88.58756,0.34593,5.67014
Slovak Republic,SVK,2016,YR2016,89952699525.00000,93.46605,90.56740,0.34755,5.79985
Slovak Republic,SVK,2017,YR2017,95649966261.00000,95.07433,92.98479,0.35991,6.17302
Slovak Republic,SVK,2018,YR2018,106000000000.00000,95.83585,93.96818,0.34008,6.05957
Slovak Republic,SVK,2019,YR2019,106000000000.00000,91.91010,91.58617,0.31192,5.68971
Slovak Republic,SVK,2020,YR2020,107000000000.00000,85.05805,83.43523,0.30193,5.31905
Slovenia,SVN,1996,YR1996,21507232649.00000,46.13090,47.37843,0.56082,7.68872
Slovenia,SVN,1997,YR1997,20763101741.00000,47.56181,48.69950,0.54907,7.91840
Slovenia,SVN,1998,YR1998,22146231968.00000,47.49615,49.18800,0.52411,7.82341
Slovenia,SVN,1999,YR1999,22711384311.00000,44.10614,48.43573,0.47854,7.51874
Slovenia,SVN,2000,YR2000,20289627637.00000,50.13518,53.81259,0.45019,7.31134
Slovenia,SVN,2001,YR2001,20876309970.00000,51.74663,52.78744,0.46130,7.72070
Slovenia,SVN,2002,YR2002,23489890274.00000,52.32119,51.33009,0.44987,7.78359
Slovenia,SVN,2003,YR2003,29634713641.00000,51.00359,51.32103,0.43379,7.72298
Slovenia,SVN,2004,YR2004,34414784504.00000,55.05479,56.50175,0.42340,7.86155
Slovenia,SVN,2005,YR2005,36206395971.00000,59.81127,60.45135,0.41355,7.95636
Slovenia,SVN,2006,YR2006,39481045038.00000,64.87022,64.91818,0.40034,8.11897
Slovenia,SVN,2007,YR2007,48067401207.00000,67.89907,69.22808,0.37398,8.06859
Slovenia,SVN,2008,YR2008,55779427740.00000,66.31325,68.41827,0.38519,8.58851
Slovenia,SVN,2009,YR2009,50567734886.00000,57.26429,55.85758,0.37222,7.60378
Slovenia,SVN,2010,YR2010,48208240226.00000,64.27482,63.21666,0.37363,7.70152
Slovenia,SVN,2011,YR2011,51583869785.00000,70.24715,69.03076,0.36865,7.64832
Slovenia,SVN,2012,YR2012,46577793184.00000,72.89159,69.49284,0.36472,7.35169
Slovenia,SVN,2013,YR2013,48415657265.00000,74.21648,69.53988,0.35449,7.06235
Slovenia,SVN,2014,YR2014,49997186439.00000,76.15174,69.39801,0.31091,6.35928
Slovenia,SVN,2015,YR2015,43107506024.00000,77.14868,69.14718,0.30481,6.36758
Slovenia,SVN,2016,YR2016,44766722791.00000,77.59817,69.05961,0.31254,6.73255
Slovenia,SVN,2017,YR2017,48589100043.00000,83.12551,74.14893,0.30292,6.83497
Slovenia,SVN,2018,YR2018,54177882426.00000,84.79268,76.34973,0.28896,6.78574
Slovenia,SVN,2019,YR2019,54331588482.00000,83.69944,75.09981,0.27122,6.54333
Slovenia,SVN,2020,YR2020,53706800044.00000,77.74060,68.49474,0.25883,5.93474
Spain,ESP,1996,YR1996,643000000000.00000,23.03236,23.21286,0.28211,5.76872
Spain,ESP,1997,YR1997,590000000000.00000,25.66979,25.49647,0.29389,6.20617
Spain,ESP,1998,YR1998,619000000000.00000,26.10195,26.55951,0.29015,6.36979
Spain,ESP,1999,YR1999,635000000000.00000,26.35151,28.28496,0.30161,6.89086
Spain,ESP,2000,YR2000,598000000000.00000,28.56336,31.51898,0.30204,7.23021
Spain,ESP,2001,YR2001,628000000000.00000,27.86162,30.13554,0.29207,7.21625
Spain,ESP,2002,YR2002,709000000000.00000,26.55399,28.54518,0.30163,7.54867
Spain,ESP,2003,YR2003,907000000000.00000,25.62891,27.83478,0.29843,7.55334
Spain,ESP,2004,YR2004,1070000000000.00000,25.41198,29.11220,0.30474,7.81793
Spain,ESP,2005,YR2005,1150000000000.00000,24.97927,29.78303,0.30709,8.02920
Spain,ESP,2006,YR2006,1260000000000.00000,25.24130,30.93583,0.28765,7.69813
Spain,ESP,2007,YR2007,1470000000000.00000,25.98474,31.76286,0.28813,7.84232
Spain,ESP,2008,YR2008,1630000000000.00000,25.62393,30.35940,0.26111,7.05648
Spain,ESP,2009,YR2009,1490000000000.00000,23.06169,23.93318,0.24108,6.21469
Spain,ESP,2010,YR2010,1420000000000.00000,25.95168,26.97656,0.22900,5.88576
Spain,ESP,2011,YR2011,1480000000000.00000,29.53496,29.25821,0.23200,5.89333
Spain,ESP,2012,YR2012,1320000000000.00000,31.45512,29.38995,0.23457,5.77855
Spain,ESP,2013,YR2013,1360000000000.00000,32.95195,29.02436,0.21459,5.22940
Spain,ESP,2014,YR2014,1370000000000.00000,33.46798,30.37029,0.21006,5.20601
Spain,ESP,2015,YR2015,1200000000000.00000,33.61086,30.57234,0.21506,5.53886
Spain,ESP,2016,YR2016,1230000000000.00000,33.86246,29.87743,0.20142,5.34059
Spain,ESP,2017,YR2017,1310000000000.00000,35.13056,31.52650,0.20858,5.68159
Spain,ESP,2018,YR2018,1420000000000.00000,35.14506,32.42988,0.19903,5.52106
Spain,ESP,2019,YR2019,1390000000000.00000,34.90690,31.96699,0.18270,5.13180
Spain,ESP,2020,YR2020,1280000000000.00000,30.79995,29.34322,0.17267,4.27959
Sweden,SWE,1996,YR1996,292000000000.00000,36.02887,30.50964,0.20487,7.19912
Sweden,SWE,1997,YR1997,268000000000.00000,39.13199,32.87673,0.17920,6.48668
Sweden,SWE,1998,YR1998,271000000000.00000,40.02099,34.31940,0.17473,6.59401
Sweden,SWE,1999,YR1999,274000000000.00000,40.11143,34.78693,0.16446,6.46486
Sweden,SWE,2000,YR2000,263000000000.00000,43.25846,38.21907,0.14605,6.00505
Sweden,SWE,2001,YR2001,242000000000.00000,42.92075,37.66754,0.14185,5.90125
Sweden,SWE,2002,YR2002,267000000000.00000,41.24709,35.97156,0.14284,6.05310
Sweden,SWE,2003,YR2003,334000000000.00000,40.32570,34.91989,0.14266,6.16223
Sweden,SWE,2004,YR2004,385000000000.00000,42.69064,35.90051,0.13274,5.95909
Sweden,SWE,2005,YR2005,392000000000.00000,45.01548,38.73600,0.12060,5.54651
Sweden,SWE,2006,YR2006,423000000000.00000,47.48743,40.70798,0.11213,5.36698
Sweden,SWE,2007,YR2007,491000000000.00000,47.61026,41.55182,0.10466,5.14362
Sweden,SWE,2008,YR2008,518000000000.00000,49.08692,43.47723,0.10283,4.99188
Sweden,SWE,2009,YR2009,437000000000.00000,43.45398,38.05488,0.09988,4.59866
Sweden,SWE,2010,YR2010,496000000000.00000,44.67885,39.56952,0.10578,5.11675
Sweden,SWE,2011,YR2011,574000000000.00000,45.27119,40.51984,0.09496,4.70431
Sweden,SWE,2012,YR2012,552000000000.00000,45.02753,40.25473,0.09025,4.41170
Sweden,SWE,2013,YR2013,587000000000.00000,42.52681,38.28886,0.08577,4.20693
Sweden,SWE,2014,YR2014,582000000000.00000,43.26616,39.66737,0.08066,4.02151
Sweden,SWE,2015,YR2015,505000000000.00000,43.76677,39.95705,0.07745,3.99218
Sweden,SWE,2016,YR2016,516000000000.00000,42.69148,39.62917,0.07505,3.89911
Sweden,SWE,2017,YR2017,541000000000.00000,43.73472,41.20003,0.07218,3.79492
Sweden,SWE,2018,YR2018,555000000000.00000,45.68306,43.44814,0.06662,3.52974
Sweden,SWE,2019,YR2019,534000000000.00000,47.80921,43.62462,0.06359,3.40159
Sweden,SWE,2020,YR2020,547000000000.00000,43.84730,39.36370,0.06242,3.24299
Switzerland,CHE,1996,YR1996,340000000000.00000,41.02779,37.72470,0.09248,6.22270
Switzerland,CHE,1997,YR1997,295000000000.00000,46.49448,41.97550,0.08785,6.03031
Switzerland,CHE,1998,YR1998,303000000000.00000,45.99468,42.22093,0.08826,6.22325
Switzerland,CHE,1999,YR1999,298000000000.00000,46.78101,43.03600,0.08737,6.23294
Switzerland,CHE,2000,YR2000,279000000000.00000,51.43772,46.49913,0.08249,6.08398
Switzerland,CHE,2001,YR2001,287000000000.00000,50.20270,45.83714,0.08390,6.24559
Switzerland,CHE,2002,YR2002,309000000000.00000,48.55964,43.22221,0.08102,5.98144
Switzerland,CHE,2003,YR2003,362000000000.00000,47.72072,42.61478,0.08340,6.10976
Switzerland,CHE,2004,YR2004,404000000000.00000,51.29999,44.21711,0.08201,6.12804
Switzerland,CHE,2005,YR2005,418000000000.00000,53.85417,48.40700,0.08082,6.16512
Switzerland,CHE,2006,YR2006,442000000000.00000,56.60919,49.63597,0.07703,6.07692
Switzerland,CHE,2007,YR2007,491000000000.00000,61.55281,51.77904,0.07096,5.76619
Switzerland,CHE,2008,YR2008,567000000000.00000,63.12932,53.64868,0.07128,5.87924
Switzerland,CHE,2009,YR2009,554000000000.00000,58.00967,51.76632,0.07086,5.63915
Switzerland,CHE,2010,YR2010,599000000000.00000,64.83763,55.22750,0.07105,5.77742
Switzerland,CHE,2011,YR2011,716000000000.00000,66.44992,59.10635,0.06359,5.20604
Switzerland,CHE,2012,YR2012,686000000000.00000,67.77737,58.67649,0.06487,5.31666
Switzerland,CHE,2013,YR2013,706000000000.00000,72.06821,61.62549,0.06524,5.38130
Switzerland,CHE,2014,YR2014,727000000000.00000,65.33727,54.87615,0.05827,4.85957
Switzerland,CHE,2015,YR2015,694000000000.00000,63.82896,53.30953,0.05632,4.71975
Switzerland,CHE,2016,YR2016,688000000000.00000,66.81773,56.74820,0.05599,4.73724
Switzerland,CHE,2017,YR2017,695000000000.00000,66.34849,57.27332,0.05389,4.57877
Switzerland,CHE,2018,YR2018,726000000000.00000,67.47819,56.95032,0.05074,4.40214
Switzerland,CHE,2019,YR2019,721000000000.00000,66.96539,57.16222,0.05003,4.35861
Switzerland,CHE,2020,YR2020,740000000000.00000,64.30703,57.85862,0.04787,4.04207
Thailand,THA,1996,YR1996,183000000000.00000,39.01842,45.25573,0.77796,2.91631
