year,countrycode,Shanon_index
1982,DZ,2.4515782675077182
1972,TM,2.8133554045006157
1980,AW,2.8757807532925233
1957,GG,2.278153408827349
1955,FO,2.6738552187964597
1995,SY,2.7957267542413149
1985,TD,0.0
2004,VC,3.9362928914024375
2001,SJ,2.7050095282311397
1996,SI,4.126949531924895
1958,HT,4.1276734063435443
1985,JE,3.565160257797908
1976,SZ,3.6412656620004329
1992,KZ,1.9475997499168274
1994,TK,0.17144239492655744
1983,SA,3.9857564038018527
1966,KI,3.0943874631160493
1975,MP,4.4470604603325556
1948,PK,3.9347563277306432
1956,HT,2.101176603052882
1996,KW,2.0518311154967841
1960,HU,3.1727024595787148
1948,UA,3.840429294192468
1977,SK,2.4098791866851914
1947,PW,3.863329624152279
2005,FM,3.4284399969938359
2007,PS,3.6767718483999259
1971,LR,3.8289929252703949
1981,BB,3.3497962630194573
1960,TD,2.2336724934533128
2002,KY,3.3315341765612967
1968,SL,3.2721543839673171
1969,GW,1.2130075659799042
1962,HT,3.1262555855743113
1987,MK,3.2417303936919621
1998,TC,2.9612810860535808
1960,LV,3.7271778548132684
1980,RW,2.3884534074218573
2007,CK,2.204752606092494
1969,WS,3.6286409311039916
1957,KI,2.0115601620066896
1965,PW,1.9825464713737155
1979,HR,2.8991220486273273
1973,MP,3.6353622134928738
1951,MM,3.8247121784820877
1953,TH,5.48778695384746
1969,IR,2.1719884071875892
1988,VC,3.0008870058225368
1946,LK,3.1154750248807712
1964,KN,2.3207847772828583
2009,JO,3.8363015421448017
2010,MT,1.5264893177279308
2023,QA,1.8048159179842369
2017,WS,3.0874660963305409
2010,FK,0.66557019980998389
1953,MQ,1.584257569468015
2008,TJ,3.8867329180580734
2021,TG,3.8620125585927765
1951,IQ,2.0011254321039136
1962,CU,2.8543877887534252
2021,AM,3.0054951847245426
2002,SA,4.11715719268669
1975,LS,3.8862955753702098
1999,SL,0.0
1986,NG,3.2336024987021559
1949,CM,3.5401351975115825
1977,CW,2.3401000783524029
1963,IS,2.4141184419934021
1958,AF,3.1182877498568331
1954,PY,3.8052699611865894
1959,ZW,4.9428660285202142
2008,ST,4.254325504845923
1987,UM,1.6269527902546903
1997,HN,3.7475114000890404
1964,LK,4.0018471351730982
1959,FJ,3.5760399142817203
1978,VG,2.3383295811336526
1988,FJ,4.1108698383816966
1952,SV,2.442761746546537
1996,SD,2.3673371650448121
1958,RO,3.2780802591662725
1976,HU,2.2426454206538544
2005,CX,2.4708614022544468
1952,RW,2.306154707783211
1949,CG,2.9998159059644758
2011,KI,0.45766724023997479
2004,MV,2.31479469667437
1946,FR,3.31466326220019
1948,SH,1.7924627237726232
1996,FO,2.0076416353524613
1988,ET,1.5992799032932654
1983,SJ,2.7026853586859905
1977,AO,2.8821615893790025
1981,NA,4.8949375025675259
1965,UA,3.3883808165399056
1951,GU,4.237669799329792
1959,LK,3.1328835583359678
1975,RO,3.4185514434363475
1995,HM,0.63651416829481278
1992,TF,1.9119684023017809
1959,MA,2.5776708262878829
1987,GU,2.2474212853311704
1984,SH,2.5126585295298018
1960,GW,1.8910204833810673
1974,SN,3.6528919977476777
1964,GW,1.32920851908686
1965,ER,2.01398888960271
1955,LT,2.5070264355574188
1996,HT,1.1297868865238756
1992,HT,1.6545143727131557
1994,AG,1.7852023627427405
1996,VC,3.0721208715186208
1995,BW,3.0370555751486177
1956,IL,3.5807438989803408
1954,ZM,4.4157874847046568
1999,AW,3.66298477753503
1959,SC,2.7193909217036594
2012,KG,4.0100784002864609
1991,TG,1.2984895288521292
2008,CD,3.934835463653334
1981,ER,0.63651416829481278
1983,RE,2.9835337500265484
2008,DO,4.0604828981880505
1957,LR,4.2935300211735345
1968,KM,3.3190252991417064
1992,GH,2.9094792624832477
2008,HM,1.3811314348455284
1987,TF,1.6000961747497684
1983,CI,2.79708356171598
1993,WF,2.7065818129291754
1965,KR,3.0428024042291866
2001,UZ,2.0619664129484652
1967,FK,1.7260684391385603
1970,NP,3.547864170837058
1988,KR,2.7340604015953369
2011,AM,4.282076621247084
2010,AF,2.8170645031840138
1964,MP,2.3693821196946767
1984,BH,3.0856996467892683
1951,CZ,3.8872205210183162
1959,DM,3.2781096429632939
1972,GA,4.4090415258560887
1961,HR,3.7172105677474172
2022,TO,0.11527607645768644
1970,MH,2.0422427901791589
1990,NG,2.7470124082916865
1961,MK,0.0
2004,NF,1.0114042647073518
1985,GQ,2.8214042087216589
2008,MR,2.1387725522200074
1976,CZ,3.0944342039172832
1996,PW,3.7708968390792981
1963,BG,3.15046460409485
1999,MP,1.8995376593686835
1976,UG,1.1455730303272946
2023,NA,4.391228179089631
1974,CZ,0.73119551948802253
1991,AG,2.9664155781384416
2008,LU,3.1053461270861229
1949,IR,4.5960606702783924
1960,AQ,0.83696382128657243
1947,DZ,2.6980110198441132
1989,BD,2.3385927433354081
1970,GD,1.9976249297366817
2008,WS,3.2817922767881651
1987,RE,2.6970769865950466
2004,AG,2.7727583838382044
1967,MQ,1.7142289604457634
2013,GW,3.0152202346811849
1974,AZ,1.9792045174343245
1946,UA,2.4064202175638689
1977,DZ,2.6328181923690748
1970,MF,2.2689048726186276
1976,AE,3.1665413687488941
2010,MF,2.9833887308916522
1998,WS,3.2334087974490586
1996,AW,1.7794226456331181
2009,TF,2.7944484680568689
2016,TG,2.7910192021978593
2010,SZ,2.8668936405124756
1988,BQ,2.9763572012004209
2023,BA,3.5878254410591568
2002,LR,3.9951934142472729
1975,TN,4.6039305550250127
2018,GI,1.8818708314840704
1956,VN,1.7367933877810651
2005,SD,0.77774678759947569
1981,BD,0.38050621847759591
2017,MF,3.3919943699257233
1987,RS,3.0564385227321447
2018,MV,2.742043514394056
1963,BJ,2.7682327888712255
1963,TF,0.0081844327994324562
1967,TD,1.8175507089529166
2005,SA,0.81111522555579685
2007,SA,3.1645663896222267
2015,SM,2.40615957539782
1956,CF,0.63651416829481278
1951,SL,3.7336922440885747
1961,BO,4.0190530922972378
2006,FO,2.1322513536825185
1983,WS,1.4750763110546949
1976,GP,2.4440705629945727
1952,AS,0.86756322848146117
1985,SO,3.9181027277567231
1951,LY,1.4476032438150863
2020,MV,2.3616456238936876
2005,GL,0.031853864707177319
1974,NI,4.5775110245853092
1948,LB,0.63651416829481278
1956,CW,3.0174018402780134
1982,TN,2.2138734544611425
2006,MP,3.1532204448594303
1952,HT,1.9607230116358294
1969,LU,1.9957554941766971
1957,TR,1.3517784968265865
1984,UA,2.7796493027214604
1970,CU,2.4651912660751489
1974,LV,4.9264450978537466
1983,CX,2.5523982698085046
1952,LY,2.2897412544302767
1967,GG,2.2043775052039938
1979,BJ,3.2188758248681992
1972,FK,1.2877006547841443
1975,KI,3.3865821841327728
1963,AD,1.3689223607402192
1951,IR,1.8346096344580884
1974,PM,0.040728050932361343
1982,GA,3.6424912942579821
1995,VU,3.1741870448379412
1946,CY,1.7611498175862565
1986,HM,2.1473456382163305
1971,PK,3.5737268030164469
1981,PW,3.4153630276012281
1951,RW,3.751260639837338
1950,AZ,1.5571130980576455
1971,LA,2.1799460765841849
2008,TV,0.0
1950,MT,1.3321790402101223
1945,PR,3.4269192459520634
1996,AG,1.4031612145206485
1984,MZ,4.0439021527334189
1955,ML,2.1639556568820564
1985,SI,2.5502906777723169
1958,KH,1.3862943611198906
1955,SK,3.0539064307234254
1969,HK,2.068513497359536
1999,OM,3.8857875823891317
1987,PS,0.81553041655627556
1960,EG,2.8990105217143971
1953,LK,2.8769598775829506
1983,SZ,3.0106950391035561
1966,KM,0.50040242353818787
1969,CW,3.431873508656115
1978,MV,1.1490596969706204
1979,FK,1.440559008316419
1986,AE,2.748681458982563
1973,MR,3.3464888558254722
2000,SH,1.4544877077083642
1992,PS,3.2551686726298663
1988,SO,0.572655692867935
1998,MO,1.5774889180166882
1951,UA,3.9793210635521628
2005,YT,1.1921875738556225
1960,GP,4.6470702885341852
1965,SG,2.7907142642968061
2013,CK,2.7504537105088342
1994,AM,1.7952870306478155
1964,MQ,2.9663761960780324
1950,ST,2.7504688101762946
1963,LY,2.3114234446919735
1965,GY,3.0384911589887307
1990,GD,1.7557065987158698
2020,WF,3.628970622880777
2014,LI,3.1458681097472323
1965,KN,0.90753529410500922
1999,TO,0.29089930918239504
2006,BA,1.5358551955461084
1972,AW,1.5170752719721845
2012,BL,1.2455793314746824
2009,BH,3.1105252265627
2014,CC,3.189389023140401
2008,IS,2.5970683624386397
2023,ZW,3.1124128220230851
2014,AD,3.0751900704629564
1959,MV,1.2130075659799042
2001,BL,2.2334955550078455
1963,GW,4.15718828814797
1977,TC,3.8842971182057475
2007,GI,0.35930715502097527
1983,MP,0.89028491210632421
1984,BL,2.2312234451501971
2019,BV,1.6094379124341005
2017,LS,3.6384542650619922
2004,PM,2.0603049643835796
1991,MQ,1.1786549963416462
1992,CF,2.6883208140915351
1950,AW,0.0
1983,AM,2.2922485175867857
1967,GW,3.3390504391050917
1963,OM,3.946499177976718
1973,TD,3.8535073337813435
1962,AD,0.23379165870645929
1995,GW,1.8949868021780878
1965,BJ,1.2779553937019672
1972,KN,0.89446789256769643
1986,CX,3.57044935790336
1970,GS,0.65053242949282919
1973,BA,1.242453324894
1947,LS,2.1715913316306219
1976,MT,2.3698433131517986
1966,GY,3.3789034409892591
1951,KZ,2.5841303522312806
2000,SY,1.9132646714576897
1947,HR,2.3025850929940455
1959,LV,3.4338394665838008
1967,NF,2.9975774439074412
1975,IQ,2.4260151319598084
1962,MH,2.7380855343969062
1957,TO,1.945910149055313
1966,LT,1.3862943611198906
1988,CG,2.0494839070252087
1947,AD,1.3296613488547582
1989,DM,2.8603038117618831
1988,SJ,2.1834658879870967
1965,BF,2.2997988189991494
1970,TG,2.8231230300829222
1980,GY,3.5311060153780693
1947,IE,1.0385109701095672
1999,BB,3.2409945539053764
1993,SB,3.69469388223642
1964,GY,3.7704350707798193
1946,GH,3.8275970022671153
1967,TM,1.7478680974667573
1951,BL,1.791759469228055
1974,CG,2.3393717343898155
1950,AQ,1.3157943927113633
1955,KZ,3.9342812565635481
1987,TC,2.3553201997080544
1975,PM,1.4110152232164497
1981,SY,0.3445982481028228
2008,EH,3.0311792793292258
1996,GW,1.7984878035877019
1974,HM,1.6255518112757357
1996,FK,1.0326643076190472
1952,BI,2.9887543170732016
2011,NF,2.8314232994626862
1991,LU,3.23823154034824
2012,MS,1.8055149492285163
1995,SB,4.0632724478267965
1968,VC,0.94430231922320185
1977,MQ,3.4239671200583004
1963,SC,2.9669401699286082
2015,PN,2.6120352084540568
1998,GU,2.6881472282518684
1978,SL,3.0396434493673858
1956,KY,1.3920761428743129
1971,SG,2.0578975319224093
1998,BN,1.52668570767064
1950,ET,3.0580904168818588
1973,AZ,1.3149904292566941
1972,AS,0.86856753115515528
1982,TM,2.4472794056860252
1946,GL,3.2464362422501187
1988,BB,3.1674079648546432
2004,ME,3.18085837509113
1954,MD,1.7917594692280547
2023,EH,3.3842163488528785
1988,BA,2.7189011447997289
1945,GH,3.4241067317252241
1967,BA,1.5810937501718236
1993,JO,2.2873845755777129
1962,OM,0.97792522662102144
2008,VG,3.2379942508802055
1982,BQ,3.0091625941780253
2007,GE,1.3703573750840872
2003,SS,3.0762220625249328
2002,QA,2.7710911444900685
1968,SI,2.054429763205039
1993,SY,2.5925530232635019
2015,BL,0.61095565039282962
1963,MA,3.1078397508535667
1981,GN,0.34883209584303193
1959,MQ,2.2047854169135204
2010,PN,0.54833391322689973
1955,LS,2.4380327704007874
1984,TM,2.215989163913795
1995,GG,2.4113667725355925
1987,MD,0.69314718055994529
1985,BB,2.7796214334106377
1945,AM,1.3321790402101223
2004,DZ,1.4250106412748138
2006,DZ,0.599374434174794
1976,TK,1.9708878506061009
1967,ME,1.0986122886681098
1950,KN,2.6390573296152584
2009,PW,3.59108032734406
2003,MK,1.9480533458214968
1989,NI,1.5377373010340705
1991,AF,1.0986122886681096
1992,WS,2.1474725653576008
1981,SI,2.5516991251636258
2005,MF,2.0981473891350664
2013,MH,2.624352273461831
1993,AM,2.4607213860732675
1995,GE,2.0020069684930353
1999,GQ,3.4246441447434925
1989,GS,1.4613949466959906
1995,RW,1.0986122886681096
1966,CV,3.3457950301193153
1992,VU,3.6103925018429219
1953,KZ,1.3924950652832031
1978,MH,2.0461913505930904
1978,MQ,2.1630838419380423
1996,SY,2.2797803456382284
1999,NF,1.7034138620749459
1977,MV,1.4270610433807247
1945,SA,1.6489467010577079
1977,SI,2.9920477913580972
1979,SI,2.6795438589689793
1975,MT,1.3321790402101223
1965,HK,2.5968338688975634
1970,LC,1.8762735844302758
1991,GE,3.6792358745249181
1968,ST,1.6769877743224173
1974,MK,3.1249150492061624
2003,AG,2.9820423918401575
2018,IO,2.0034054785910826
1970,MC,0.69314718055994529
2008,AF,0.69176218701422876
1958,SD,2.5185928306281258
1968,LB,2.8821484871415146
2009,VU,2.9299297187457105
1999,GS,0.0560732564456117
2000,GL,2.1636109296182688
2000,HT,2.9326792100518833
1989,AI,1.1985932748882235
1966,TC,0.95027053923323468
1948,CG,3.5138322295760323
1971,SZ,2.9936111302067232
1960,CK,1.2945451658448961
1985,JO,1.1682824501765625
1989,LK,0.30482300777292021
2023,AO,0.62630455313351052
1987,SD,1.8668456246341163
1970,KY,2.5461165287237026
1985,GN,2.677923368571574
1971,CG,2.491680387199835
1989,UZ,1.5625267392015234
1946,KR,3.1440498288152461
2001,LY,0.80920547322831771
1957,EG,3.2045469804857456
1962,GA,2.6969008500088392
1974,HK,2.9587021111018785
1952,LK,2.0566125687568819
1967,LT,1.6094379124341005
1994,TG,1.791759469228055
1949,GA,1.792296893800561
1971,AL,1.0986122886681096
1986,BB,2.4739509968738851
1989,XK,1.1085716571473458
1985,TL,0.0
1972,MT,2.1411039343093896
1976,SI,2.341188062441002
1954,IR,1.9749746843985843
1953,IM,0.69314718055994529
1993,SD,2.8821833052668691
1965,KZ,2.9632530778853718
1976,MN,1.9877179724256173
1951,CG,2.9235693012362867
1947,VI,0.73787267665231238
1983,JO,0.974563818434652
1957,TD,1.4376801527280048
1959,FK,1.6094379124341005
2013,BI,2.6959278213007147
1983,LC,3.00752526803026
1988,MC,2.5625264551044489
2020,AS,2.05107549935402
1974,BF,2.9482560524834773
1965,MS,1.519382664642301
2013,NU,2.1360491036628506
1947,ET,1.4566966450091385
2023,SZ,2.2844169178074485
2003,BH,1.7917594692280547
1982,NF,1.1149718064547194
1984,FK,1.8614175192359328
2005,GN,2.7208873143571317
2005,GG,2.1037164400222537
1961,LV,2.3345491092125656
2001,PS,1.4514889708854062
1990,MU,3.6325966035381287
2013,SO,1.4590257180975892
2023,JM,1.7779172571240356
1991,MZ,2.3191928999734537
1991,TO,2.1347674156916163
1952,SC,2.9405261467643844
1959,IO,0.0
1975,KZ,2.2047095803759769
1987,CW,1.2422863593630671
1964,SH,2.798950445208134
1985,PK,1.5215263865007722
1947,GR,1.190076307208185
2001,GE,1.9959217847159896
1999,TD,1.4127446368638481
1959,IR,2.186938238780991
1970,KP,0.83777161263985245
1969,GG,1.5629483043115047
1960,AF,1.111587122250576
1962,SJ,1.0933368375404349
1948,GM,1.3862943611198906
1988,BI,1.8891591637540217
1976,GI,1.4681399390162087
1961,LR,2.4583113296830841
1945,HR,1.3862943611198906
1945,EE,0.17959118714128355
1963,LU,2.34290285922143
2015,CX,2.6911854776902477
1975,MS,2.0673266158109254
1985,WS,1.4546372046439657
1986,AZ,1.6613945346387053
1950,UM,1.3862943611198906
1953,TF,2.4410152780267023
2019,LY,0.85648062122667989
1989,VA,0.16302362949436594
2013,UM,0.26450314756470045
2000,MS,2.4582044327855743
2006,VA,0.87175290731802413
1998,SZ,2.628023529651426
1957,SN,3.0352324119132286
1967,BD,0.68428753409040188
1954,LB,0.639031859650177
2023,GL,0.32530987006841938
2016,NE,0.52920657374229374
1955,SD,1.869754664288767
1959,JO,1.8891591637540217
1956,MO,0.0
1958,TF,2.591349144077383
1959,VC,1.6020559154587262
1952,GA,1.8662160235859528
2008,GU,2.7105108040081962
1954,TN,2.2148103680507085
1956,KG,1.8462202193216333
1962,MD,1.0986122886681096
1949,ST,1.5683788511849253
1948,BW,0.0
1959,SJ,2.1003575619572663
1945,CG,2.1738747878955538
1997,CD,0.58137403279571953
1970,ER,2.2377898446438809
1948,LY,0.95027053923323468
1964,BD,1.3626593036203354
1975,AM,2.2143045396204459
1972,UM,1.9599008581509445
1952,AW,1.8217383933208382
1979,NU,1.15374194270109
1949,GF,2.689178166518138
1965,LT,1.0986122886681096
1971,AM,0.85401778392510252
1946,PS,0.98815422429019417
1947,CY,1.1577072951496552
1953,DJ,2.4762471329830333
1985,TO,2.3884066410406364
1985,TK,2.2718685126965625
1976,JO,3.0364335284378563
1972,HM,1.5172760341545057
1984,TC,2.3830900670347135
1975,GM,2.0611128325795947
1967,AZ,1.9686932085049351
1981,LY,1.4287625257135947
1971,VN,3.1434316554088721
1953,CM,1.8750529929530511
1954,CG,2.645564749211601
1967,MF,0.386707551164226
2008,TD,0.28395151459256762
1952,AZ,2.8332133440562157
1977,MC,0.69314718055994529
1948,OM,0.69314718055994529
1955,IQ,2.1321391988103495
1950,GL,3.9261927053983889
1962,NF,1.7917594692280547
1979,DM,1.6589690808197293
1946,SA,2.1500602244842355
1971,UZ,2.8332133440562166
1959,CY,0.26038567972252447
1957,KG,1.6094379124341005
2010,SM,1.0397207708399179
2015,IO,0.79476571227528681
1985,TJ,2.2501527487299113
2002,AF,0.23646680529304681
1967,TF,1.5831084710141754
1992,AZ,1.8095142558492818
1962,MM,1.2559771042246779
1965,MF,0.69314718055994529
1950,CW,2.7255503958317213
1987,BF,1.3321790402101223
1986,IO,2.5188788850053618
1965,TD,2.1582431912484452
1998,GW,2.4683790869898834
1982,KM,1.0986122886681096
1946,FK,1.7917594692280547
1970,ME,0.94959366771673837
1964,AW,1.0397207708399179
1998,EH,2.8133554045006148
1949,HM,0.72075484630182041
1971,MM,1.7651200808024079
1968,GP,2.6390573296152584
1988,AO,0.63651416829481278
1990,AL,1.4142790651247086
1951,BN,0.69314718055994529
1958,TO,0.73562193975879464
1985,PW,2.1442555730020709
1971,KY,0.89544879231695873
1948,GS,0.0
2003,BI,0.6134818943006427
1958,YT,1.6957425341696348
1978,BY,2.1639556568820564
1998,MK,1.4241299173467736
1968,MM,1.0986122886681096
1956,MN,2.5400363038209806
2008,JE,1.3018972919705674
1952,AQ,1.3791200175842973
1972,GM,1.3962077886868127
1973,KP,0.69314718055994529
2013,KM,0.63651416829481278
1964,CW,1.5203235395695007
1960,GD,1.6731183626432506
1982,PW,0.94052686856979839
1960,PM,0.410116318288409
1986,BH,0.45056120886630463
1945,KY,0.0
1982,DM,3.2826939972780647
1957,RS,0.86756322848146117
2005,TD,0.44375728426014843
1955,UZ,1.8866967846580784
2021,TM,1.9722469794234416
2002,VA,1.0549201679861442
2005,MD,2.4033537289095124
1986,MN,1.6523901670931902
1990,BF,1.3490395918364397
1997,LB,1.8288411561741991
1963,ST,0.3250829733914482
1975,UM,1.8866967846580784
1956,BB,2.0919232432493025
1974,SH,1.4750763110546947
1966,TD,0.5773814282708486
1961,RS,1.2099282076633542
1968,UZ,1.8694228317723804
1972,BY,2.2047854169135204
1992,ME,0.0
2020,KM,2.4099544700987603
1991,KN,0.62139050321550171
1969,KG,1.277034259466139
1950,BF,1.0397207708399179
1966,LY,1.945910149055313
2003,BL,1.7478680974667573
1947,CG,3.16950120039062
1997,BL,0.80775100703132685
1968,RS,2.1586107593373067
1967,ST,1.8903627753388681
1960,MC,0.65514164971220779
1964,ER,1.6005792893583604
1963,TJ,2.0198149924929463
1945,SI,0.0
1966,AM,1.1274832349932322
2006,KI,0.0
1997,HT,1.4001682478979673
1998,MH,1.1197316368136949
1991,VA,0.796311640173813
1994,SH,1.0419792764029772
1977,VG,1.9722469794234416
1961,AD,1.5607104090414063
2001,TG,1.9730014063936128
1967,CV,1.6407714916686844
1990,SY,1.0986122886681096
1959,CX,0.0
1954,JE,0.69314718055994529
1996,NU,0.67301166700925652
1959,WS,2.0253262207700673
1991,TD,1.0986122886681096
1957,ST,0.95027053923323468
2006,MO,2.8652352524488447
2009,MC,1.3784634522314174
1959,MC,2.1854237066464011
1999,MS,0.69314718055994529
1964,ME,1.4245322229637538
1989,TL,0.0
1970,BN,1.0027182645175161
1989,AL,0.096508960735947322
1992,TJ,1.8039884209791937
1982,KP,0.63651416829481278
1985,KY,1.2342678660790769
1982,GW,1.0986122886681096
1973,AD,0.63651416829481278
1975,VC,1.7364023103348145
1968,CC,0.0
1973,BD,1.6094379124341005
1945,PF,0.0
1951,HM,0.581976531444842
1955,LU,2.4663989384813592
1990,AD,1.5193826646423012
1999,BQ,1.8080457195839967
1952,VN,1.8668398050298014
1988,TM,0.665975904088964
1949,AD,1.2130075659799042
1980,BY,2.0431918705451206
1950,BY,1.6769877743224175
1978,BJ,1.15374194270109
1974,KR,0.60962742359609845
1996,EH,0.0
1951,MN,2.7725887222397811
1992,RW,1.5595811562598769
2006,DJ,1.7480673485460896
1964,TC,0.0
1953,KI,1.5171063970610275
1950,KW,1.2857207381136573
1992,MK,0.69314718055994529
2023,KH,1.9863966784090341
1989,LB,0.0
1988,SM,0.0
1945,TH,0.410116318288409
1955,GA,0.60192397173228951
1959,GA,1.0947926427737091
1950,PK,2.0837660374856477
2004,ML,1.8065071652616693
1956,MU,2.1010096288875437
1987,ET,2.2451715894115161
1949,SA,0.86756322848146117
1996,GQ,1.0986122886681096
1969,MK,1.4972604821065998
1985,SY,1.073542846408523
1953,TG,1.3862943611198906
1988,LA,0.6108643020548935
1955,TF,0.63651416829481278
1995,BH,0.0
1957,SZ,1.8310204811135162
2023,CX,0.0
1956,AL,0.0
2008,AD,1.2130075659799042
2012,LI,1.273799835840864
1971,YE,0.0
1993,BY,0.95027053923323468
2017,HM,0.421412422428133
1992,LI,0.69314718055994529
1953,AZ,0.67301166700925652
1959,GW,0.054082027775751426
1953,MD,0.69314718055994529
1978,UZ,2.0387523664873375
1970,GM,0.0
2002,RW,0.0
1953,TC,1.4112444678887259
1964,AI,0.63651416829481278
2002,CF,1.6094379124341005
1953,KP,1.3321790402101223
1987,AI,1.3674132471599456
1997,AW,1.8989267893363286
1958,MS,1.0114042647073518
1964,MS,0.64752681148994684
1960,BQ,1.6094379124341005
1960,MK,1.675105686353201
1982,CX,0.69314718055994529
2003,GW,1.5607104090414063
1957,JO,2.1972245773362196
1956,BA,1.3321790402101223
1951,BQ,0.0
1959,GM,0.0
1956,MK,1.2342678660790765
1952,SA,1.2210251936387919
1954,PM,1.0114042647073516
1945,MS,0.30463609734923813
1945,UZ,0.69314718055994529
2000,MR,1.3321790402101223
1946,GA,1.3862943611198906
1972,AD,0.69314718055994529
1966,NE,1.5607104090414063
1976,VC,1.46218218344554
1989,KI,0.68373890584875352
1981,AZ,0.26578507634830917
1948,AZ,2.2718685126965616
1983,BI,0.73738652079156464
1999,EH,0.0
2002,MO,2.2016796852795153
1979,JE,0.0
1993,IQ,0.14999492361041503
1966,GW,0.69314718055994529
1985,SZ,1.0397207708399179
1945,TM,1.3321790402101223
1965,SX,2.0794415416798357
1973,CV,1.6094379124341005
2000,DJ,0.56233514461880829
1960,TV,0.0
1958,EH,0.0
1947,BL,0.0
1998,MC,0.0
1970,NR,0.0
2023,LY,0.0
1947,MV,0.0
1958,KP,2.0794415416798357
1945,TO,0.0
1952,GD,1.3862943611198906
1956,ER,1.5691529462031188
1963,KP,0.0
1963,BH,0.0
1998,KM,1.0114042647073518
1975,AI,0.63651416829481278
1973,MM,1.0986122886681096
1953,GP,0.559834325921902
1965,CX,0.0
1968,YE,0.0
1967,PM,0.6759737493840875
1958,DJ,0.0
1995,ME,1.2636544318820966
1952,AM,1.9730014063936125
1952,SO,0.63651416829481278
1947,KP,0.0
2000,AL,1.2148896539491205
1990,MS,0.57853284371496816
1980,GW,0.0
1949,GM,0.0
1996,TJ,0.0
1985,KH,0.0
1949,NE,0.51957983913051542
1955,YE,0.0
1981,LC,0.56233514461880829
1949,LI,0.0
1951,SH,1.0397207708399179
1955,SH,0.0
1950,LB,1.3321790402101223
1953,MP,0.0
1947,AS,1.0114042647073518
1965,NF,0.69314718055994529
1977,CV,1.3208883431493221
1964,LT,0.69314718055994529
1976,BT,0.0
1955,GP,0.22371807606583377
1980,LS,1.0986122886681096
2003,WS,0.0
1988,GW,0.9959563310409405
1952,NR,0.0
1960,TF,0.2868359830561607
1979,AF,1.0986122886681096
1967,AL,0.0
1968,AD,1.0986122886681096
2002,BY,1.0397207708399179
1998,VA,0.0
1994,TD,0.63651416829481278
1979,MM,0.56608573895962888
1950,JE,0.0
1982,AS,1.6094379124341005
1999,AS,0.69314718055994529
1973,SH,1.0335620542068176
1990,TL,0.0
1960,KM,0.69314718055994529
2023,HN,0.67301166700925652
1958,IM,1.0114042647073516
1996,KN,1.15374194270109
2000,IO,0.0
1955,BJ,0.69314718055994529
1980,LI,0.0
1983,DJ,0.63651416829481278
2013,ML,1.0397207708399179
1958,SS,0.0
1999,DJ,0.80181855254333723
1946,RS,0.0
1959,SS,1.0397207708399179
1947,EH,0.86756322848146117
1946,HM,0.0
1946,AF,0.0
1984,NU,0.0
1980,TV,0.0
1960,SX,0.0
1997,MC,0.19144408195771734
1946,VC,0.45056120886630463
1953,AW,0.0
1968,BN,0.0
1952,RE,0.56233514461880829
1994,AF,0.63651416829481278
1993,TG,1.0986122886681096
1951,ST,0.0
1963,BT,0.0
1945,BF,0.0
1998,SM,0.0
1977,CK,0.0
1980,AL,1.0114042647073518
1997,TJ,0.0
2016,KM,0.0
1976,MM,0.56233514461880829
1949,BF,0.0
1955,TG,0.0
1964,NF,0.0
1953,BB,0.63651416829481278
1985,LS,0.06365667239085103
1954,WS,0.0
1973,LI,0.0
1994,MK,0.0
1986,AO,0.37677016125643675
1991,ME,0.0
1955,KH,0.0
1973,KG,0.0
1985,QA,0.0
1973,KW,0.0
1961,SS,0.63651416829481278
1977,LB,0.0
2023,BD,0.0
1947,SH,0.30463609734923813
2006,BI,0.0
1960,TL,0.0
1947,AG,0.0
1960,AG,0.0
1986,AL,0.0
1952,VC,0.69314718055994529
1955,BN,0.69314718055994529
1945,HK,0.0
1981,XK,0.0
1951,BJ,0.0
1983,NF,0.45056120886630463
1985,KI,0.0
1970,YT,0.56233514461880829
1949,YE,0.0
2003,SM,0.0
1949,TL,0.0
1946,AW,0.0
1974,AG,0.0
1970,JO,0.0
1979,MF,0.0
1993,TF,0.0
1985,AL,0.0
1964,JE,0.0
1983,GI,0.0
1963,US,3.2270839362444415
1981,US,3.7710105705808208
2003,SE,3.7181060230464618
2021,SE,3.1461197908198426
2019,SE,2.8714309275540439
2009,SE,4.389353693253697
1988,SE,3.544281992068512
1978,SE,1.0553914502548909
2021,DK,3.5850405609621365
1984,DK,3.5514400091444771
1987,DK,2.9145358660663025
1977,DK,3.4660556183423656
1960,DK,2.6933473604154403
1963,DK,2.8245282593562573
2005,DK,4.2545180490380767
1985,CA,3.638793496496886
1973,CA,3.246744025359023
1960,CA,2.5744179415746578
1961,CA,2.7624403920289868
1972,CA,3.2358027490603436
1970,CA,2.5666510198025341
2004,US,3.5196368412067156
1951,CA,3.7718502616753384
2017,US,4.7485801070478342
1948,CA,4.1699907675709245
1994,US,2.9610476609281231
2000,US,3.1934527306079268
1966,GL,1.82568046362746
2003,CA,3.569961034744888
1984,MX,3.2237851403795421
1986,MX,5.65597053579874
1956,MX,5.8775255911150772
1982,MX,6.2956707783620693
1999,MX,2.9702530053999832
1948,MX,6.4838272774358705
1966,MX,6.8739168580292995
1967,MX,1.0721347568672417
2013,BR,5.9074366153740012
1978,VN,2.0253262207700677
2014,BE,3.4764735729489087
2016,BE,4.7684750410834038
1952,CD,4.040913948750787
