"Country_Name","Country_Code","Time","GDP","Exports","Imports","CO2_GDP","CO2_percapita","Shannon_index","f_assinadas","Forest_area","Land_area","Mobile_cell","Population","Living Planet index","lpi_regions","v2x_polyarchy","v2x_libdem","v2x_partidem"
"Indonesia","IDN",2015,861000000000.00000,21.16018,20.77746,0.56810,1.88756,5.3997,64,50.61355,1877519.00000,130.82163,259091970.00000,88.43,"Europe and Central Asia",0.655,0.518,0.444
"Indonesia","IDN",2016,932000000000.00000,19.08899,18.33235,0.53527,1.84830,4.2423,64,50.74345,1877519.00000,147.24962,261850182.00000,86.11,"Europe and Central Asia",0.651,0.506,0.442
"Ireland","IRL",2000,100000000000.00000,94.38946,80.56510,0.26552,11.17781,2.3937,15,9.15024,68890.00000,65.29670,3805174.00000,106.46,"Europe and Central Asia",0.887,0.816,0.644
"Ireland","IRL",2001,109000000000.00000,95.22438,79.61635,0.26567,11.59143,2.6026,16,9.28091,68890.00000,77.56558,3866243.00000,105.06,"Europe and Central Asia",0.887,0.816,0.644
"Ireland","IRL",2002,129000000000.00000,90.44948,73.26988,0.24591,11.17253,2.6162,18,9.41158,68890.00000,77.03650,3931947.00000,104.75,"Europe and Central Asia",0.887,0.816,0.645
"Ireland","IRL",2003,165000000000.00000,80.84059,65.69091,0.23957,11.03129,2.7492,18,9.54226,68890.00000,88.41275,3996521.00000,104.16,"Europe and Central Asia",0.886,0.815,0.646
"Ireland","IRL",2004,194000000000.00000,80.47558,66.11195,0.22740,10.97905,2.8102,18,9.67293,68890.00000,95.73522,4070262.00000,104.88,"Europe and Central Asia",0.886,0.815,0.646
"Ireland","IRL",2005,212000000000.00000,79.52770,68.64789,0.22450,11.21429,2.8654,18,9.80360,68890.00000,103.61020,4159914.00000,105.45,"Europe and Central Asia",0.886,0.815,0.646
"Ireland","IRL",2006,232000000000.00000,79.03468,70.98713,0.21664,11.05939,2.5191,19,9.93427,68890.00000,110.75206,4273591.00000,105.83,"Europe and Central Asia",0.886,0.815,0.646
"Ireland","IRL",2007,270000000000.00000,80.83680,72.56007,0.20285,10.59455,3.0525,24,10.06494,68890.00000,114.01166,4398942.00000,105.58,"Europe and Central Asia",0.893,0.822,0.650
"Ireland","IRL",2008,275000000000.00000,84.33328,75.70616,0.20922,10.22627,3.2763,50,10.19562,68890.00000,113.38011,4489544.00000,104.43,"Europe and Central Asia",0.897,0.826,0.654
"Ireland","IRL",2009,236000000000.00000,93.55617,80.03533,0.19487,8.94817,3.0541,50,10.32629,68890.00000,104.54921,4535375.00000,104.43,"Europe and Central Asia",0.897,0.826,0.649
"Ireland","IRL",2010,222000000000.00000,103.24293,86.68256,0.19053,8.84788,3.3170,61,10.45696,68890.00000,103.90951,4560155.00000,105.54,"Europe and Central Asia",0.897,0.826,0.649
"Ireland","IRL",2011,239000000000.00000,103.25620,84.58647,0.17088,7.96669,3.0302,61,10.55651,68890.00000,107.96239,4580084.00000,103.02,"Europe and Central Asia",0.896,0.826,0.650
"Ireland","IRL",2012,226000000000.00000,104.41673,87.02995,0.17333,8.04636,2.6428,97,10.65606,68890.00000,109.83944,4599533.00000,98.61,"Europe and Central Asia",0.897,0.827,0.651
"Ireland","IRL",2013,238000000000.00000,104.00852,85.23363,0.16528,7.71834,2.8265,97,10.75561,68890.00000,106.36240,4623816.00000,92.28,"Europe and Central Asia",0.894,0.826,0.651
"Ireland","IRL",2014,259000000000.00000,110.12164,92.12277,0.15156,7.63385,2.6645,101,10.85516,68890.00000,106.28391,4657740.00000,90.60,"Europe and Central Asia",0.894,0.827,0.651
"Ireland","IRL",2015,292000000000.00000,122.09624,93.33375,0.12711,7.88761,3.1103,101,10.95471,68890.00000,105.06346,4701957.00000,88.43,"Europe and Central Asia",0.894,0.826,0.651
"Ireland","IRL",2016,299000000000.00000,121.69557,106.04233,0.13107,8.20338,3.0500,110,11.06619,68890.00000,103.37861,4755335.00000,86.11,"Europe and Central Asia",0.888,0.820,0.645
"Italy","ITA",2000,1150000000000.00000,25.62773,24.77786,0.23684,7.66211,4.5536,15,28.30146,295718.00000,74.15951,56942108.00000,106.46,"Europe and Central Asia",0.844,0.763,0.646
"Italy","ITA",2001,1170000000000.00000,25.64901,24.38579,0.23246,7.66263,4.3302,16,28.52423,295718.00000,89.91316,56974100.00000,105.06,"Europe and Central Asia",0.835,0.750,0.659
"Italy","ITA",2002,1280000000000.00000,24.40747,23.65046,0.23553,7.77218,3.2102,18,28.74701,295718.00000,94.90860,57059007.00000,104.75,"Europe and Central Asia",0.841,0.758,0.665
"Italy","ITA",2003,1580000000000.00000,23.30219,22.84665,0.24514,8.06442,3.6610,18,28.96979,295718.00000,98.85908,57313203.00000,104.16,"Europe and Central Asia",0.841,0.761,0.665
"Italy","ITA",2004,1810000000000.00000,24.00983,23.42050,0.24704,8.18934,1.8606,18,29.19256,295718.00000,108.45020,57685327.00000,104.88,"Europe and Central Asia",0.841,0.761,0.665
"Italy","ITA",2005,1860000000000.00000,24.60109,24.69992,0.24577,8.17381,3.8027,18,29.41534,295718.00000,122.85250,57969484.00000,105.45,"Europe and Central Asia",0.848,0.767,0.670
"Italy","ITA",2006,1950000000000.00000,26.17349,26.99469,0.23779,8.02584,3.6480,19,29.63811,295718.00000,137.63158,58143979.00000,105.83,"Europe and Central Asia",0.858,0.786,0.681
"Italy","ITA",2007,2210000000000.00000,27.36104,27.70041,0.23065,7.86079,0.3097,24,29.86089,295718.00000,152.77870,58438310.00000,105.58,"Europe and Central Asia",0.865,0.790,0.687
"Italy","ITA",2008,2410000000000.00000,26.86277,27.63010,0.22560,7.56432,3.4551,50,30.08367,295718.00000,152.54061,58826731.00000,104.43,"Europe and Central Asia",0.857,0.774,0.678
"Italy","ITA",2009,2200000000000.00000,22.39916,23.01960,0.21252,6.71892,3.5050,50,30.30644,295718.00000,151.15613,59095365.00000,104.43,"Europe and Central Asia",0.855,0.777,0.675
"Italy","ITA",2010,2140000000000.00000,25.07405,26.93214,0.21326,6.83688,4.2289,61,30.52922,295718.00000,156.57347,59277417.00000,105.54,"Europe and Central Asia",0.854,0.778,0.676
"Italy","ITA",2011,2290000000000.00000,26.87246,28.27306,0.20728,6.68055,1.7286,61,30.71118,295718.00000,159.99898,59379449.00000,103.02,"Europe and Central Asia",0.860,0.786,0.682
"Italy","ITA",2012,2090000000000.00000,28.37924,27.27548,0.20291,6.32766,1.6168,97,30.89313,295718.00000,161.46933,59539717.00000,98.61,"Europe and Central Asia",0.870,0.796,0.691
"Italy","ITA",2013,2140000000000.00000,28.63324,26.23434,0.19010,5.75188,3.5870,97,31.07509,295718.00000,160.60178,60233948.00000,92.28,"Europe and Central Asia",0.866,0.793,0.681
"Italy","ITA",2014,2160000000000.00000,29.10883,26.21329,0.17970,5.38744,4.0947,101,31.25705,295718.00000,149.05578,60789140.00000,90.60,"Europe and Central Asia",0.867,0.794,0.678
"Italy","ITA",2015,1840000000000.00000,29.71598,26.70219,0.18396,5.56329,2.6353,101,31.43901,295718.00000,145.58693,60730582.00000,88.43,"Europe and Central Asia",0.867,0.794,0.675
"Italy","ITA",2016,1880000000000.00000,29.32789,26.03971,0.17918,5.49824,4.4167,110,31.62097,295718.00000,142.97716,60627498.00000,86.11,"Europe and Central Asia",0.872,0.797,0.694
"Jamaica","JAM",2000,9005064475.00000,38.79005,50.72296,0.78363,3.85552,4.6877,16,48.10711,10830.00000,14.04760,2612205.00000,19.76,"Latin America and the Caribbean",0.689,0.564,0.436
"Jamaica","JAM",2001,9194727831.00000,35.56416,49.26358,0.77437,3.84181,4.3469,28,48.45291,10830.00000,22.77081,2625405.00000,18.56,"Latin America and the Caribbean",0.689,0.564,0.436
"Jamaica","JAM",2002,9719009562.00000,32.76195,49.08480,0.77164,3.88569,3.6800,28,48.79871,10830.00000,47.18957,2638244.00000,17.43,"Latin America and the Caribbean",0.707,0.581,0.450
"Jamaica","JAM",2003,9430234852.00000,36.61347,51.53716,0.76944,3.99732,4.2149,28,49.14451,10830.00000,59.46224,2651027.00000,16.21,"Latin America and the Caribbean",0.751,0.627,0.478
"Jamaica","JAM",2004,10174664854.00000,37.54402,51.77408,0.75760,3.96843,3.8741,28,49.49030,10830.00000,68.97656,2664024.00000,15.50,"Latin America and the Caribbean",0.751,0.627,0.478
"Jamaica","JAM",2005,11243865788.00000,35.27324,55.21466,0.75030,3.94630,3.8851,28,49.83610,10830.00000,74.02187,2676863.00000,15.31,"Latin America and the Caribbean",0.760,0.639,0.495
"Jamaica","JAM",2006,11930179173.00000,40.13153,60.61407,0.83243,4.48376,4.5391,28,50.18190,10830.00000,84.57017,2689660.00000,15.01,"Latin America and the Caribbean",0.769,0.645,0.502
"Jamaica","JAM",2007,12799600075.00000,39.72869,61.51573,0.81861,4.45336,4.3185,28,50.52770,10830.00000,99.37473,2701221.00000,14.55,"Latin America and the Caribbean",0.774,0.655,0.506
"Jamaica","JAM",2008,13709401444.00000,41.94331,71.63410,0.66037,3.55001,4.2186,63,50.87350,10830.00000,100.44074,2711373.00000,13.59,"Latin America and the Caribbean",0.785,0.668,0.514
"Jamaica","JAM",2009,12120458141.00000,34.47960,52.40553,0.56583,2.89781,3.9472,63,51.21930,10830.00000,108.58283,2722401.00000,11.95,"Latin America and the Caribbean",0.785,0.668,0.514
"Jamaica","JAM",2010,13220549858.00000,31.33527,49.58513,0.54441,2.73595,3.8212,63,51.56510,10830.00000,116.39049,2733896.00000,10.38,"Latin America and the Caribbean",0.785,0.670,0.514
"Jamaica","JAM",2011,14444661488.00000,30.36861,53.45321,0.53870,2.74178,4.3320,63,51.91616,10830.00000,107.25465,2746169.00000,8.81,"Latin America and the Caribbean",0.779,0.668,0.515
"Jamaica","JAM",2012,14807086491.00000,30.18371,51.85637,0.50097,2.52154,4.3601,63,52.26722,10830.00000,98.37384,2759817.00000,8.11,"Latin America and the Caribbean",0.784,0.668,0.519
"Jamaica","JAM",2013,14264205124.00000,30.57588,52.68369,0.53013,2.66930,4.1272,63,52.61828,10830.00000,102.63482,2773129.00000,7.75,"Latin America and the Caribbean",0.805,0.688,0.540
"Jamaica","JAM",2014,13899225340.00000,31.25460,53.48634,0.51149,2.58258,4.3465,63,52.96934,10830.00000,107.93477,2784543.00000,7.78,"Latin America and the Caribbean",0.805,0.688,0.543
"Jamaica","JAM",2015,14188938781.00000,29.92167,46.19586,0.49959,2.53671,4.3568,63,53.32041,10830.00000,112.26609,2794445.00000,7.85,"Latin America and the Caribbean",0.805,0.688,0.543
"Jamaica","JAM",2016,14077105503.00000,31.81344,44.64172,0.52485,2.69366,4.3862,63,53.67867,10830.00000,116.57865,2802695.00000,7.41,"Latin America and the Caribbean",0.810,0.690,0.548
"Japan","JPN",2000,4970000000000.00000,10.46349,9.09888,0.29709,9.33772,2.8725,0,68.24691,364500.00000,52.66746,126843000.00000,106.46,"Europe and Central Asia",0.842,0.762,0.556
"Japan","JPN",2001,4370000000000.00000,10.07680,9.48280,0.29293,9.22020,2.7867,0,68.27160,364500.00000,58.88225,127149000.00000,105.06,"Europe and Central Asia",0.843,0.763,0.557
"Japan","JPN",2002,4180000000000.00000,10.85545,9.59168,0.30140,9.46887,3.2098,14,68.29630,364500.00000,63.72130,127445000.00000,104.75,"Europe and Central Asia",0.843,0.763,0.557
"Japan","JPN",2003,4520000000000.00000,11.46580,9.86032,0.29861,9.50476,3.0097,14,68.32099,364500.00000,67.96345,127718000.00000,104.16,"Europe and Central Asia",0.843,0.763,0.557
"Japan","JPN",2004,4890000000000.00000,12.78626,10.87809,0.29062,9.44956,3.1049,37,68.34568,364500.00000,71.64806,127761000.00000,104.88,"Europe and Central Asia",0.842,0.761,0.556
"Japan","JPN",2005,4830000000000.00000,13.81590,12.41406,0.28741,9.51276,3.0018,53,68.37037,364500.00000,75.49705,127773000.00000,105.45,"Europe and Central Asia",0.844,0.763,0.557
"Japan","JPN",2006,4600000000000.00000,15.65737,14.35900,0.27828,9.33129,2.9702,59,68.39506,364500.00000,78.04872,127854000.00000,105.83,"Europe and Central Asia",0.848,0.768,0.561
"Japan","JPN",2007,4580000000000.00000,17.28913,15.52745,0.28225,9.59360,2.9047,77,68.41975,364500.00000,83.85438,128001000.00000,105.58,"Europe and Central Asia",0.848,0.768,0.561
"Japan","JPN",2008,5110000000000.00000,17.23554,16.89393,0.26965,9.04895,2.7905,81,68.44444,364500.00000,86.19381,128063000.00000,104.43,"Europe and Central Asia",0.848,0.769,0.560
"Japan","JPN",2009,5290000000000.00000,12.41957,11.97060,0.27200,8.60923,2.9558,86,68.46914,364500.00000,90.77276,128047000.00000,104.43,"Europe and Central Asia",0.856,0.775,0.568
"Japan","JPN",2010,5760000000000.00000,14.91850,13.57997,0.27430,9.03601,3.6485,86,68.49383,364500.00000,96.23880,128070000.00000,105.54,"Europe and Central Asia",0.857,0.774,0.568
"Japan","JPN",2011,6230000000000.00000,14.77446,15.42050,0.28763,9.49501,2.7194,103,68.48176,364500.00000,103.71375,127833000.00000,103.02,"Europe and Central Asia",0.857,0.774,0.568
"Japan","JPN",2012,6270000000000.00000,14.41477,16.05614,0.29321,9.82786,3.0995,103,68.46968,364500.00000,110.38343,127629000.00000,98.61,"Europe and Central Asia",0.852,0.772,0.565
"Japan","JPN",2013,5210000000000.00000,15.78416,18.19461,0.29044,9.94450,3.0990,103,68.45761,364500.00000,115.82773,127445000.00000,92.28,"Europe and Central Asia",0.834,0.754,0.547
"Japan","JPN",2014,4900000000000.00000,17.41866,20.01278,0.27814,9.56431,3.1599,105,68.44554,364500.00000,123.83169,127276000.00000,90.60,"Europe and Central Asia",0.834,0.749,0.546
"Japan","JPN",2015,4440000000000.00000,17.43676,17.99065,0.26510,9.26805,3.1109,115,68.43347,364500.00000,126.17568,127141000.00000,88.43,"Europe and Central Asia",0.832,0.749,0.542
"Japan","JPN",2016,5000000000000.00000,16.05797,15.25228,0.26011,9.16671,3.7107,169,68.42250,364500.00000,131.38647,127076000.00000,86.11,"Europe and Central Asia",0.832,0.749,0.542
"Kazakhstan","KAZ",2000,18291990619.00000,56.60243,49.09727,1.81555,8.07276,3.5144,2,1.16936,2699700.00000,1.29494,14883626.00000,106.46,"Europe and Central Asia",0.271,0.133,0.100
"Kazakhstan","KAZ",2001,22152689130.00000,45.89502,46.95405,1.56355,7.90421,4.3431,2,1.16659,2699700.00000,3.80858,14858335.00000,105.06,"Europe and Central Asia",0.256,0.129,0.095
"Kazakhstan","KAZ",2002,24636598581.00000,46.99064,47.04104,1.58918,8.82078,3.0416,2,1.16382,2699700.00000,6.69537,14858948.00000,104.75,"Europe and Central Asia",0.253,0.127,0.093
"Kazakhstan","KAZ",2003,30833692831.00000,48.41702,43.04631,1.62119,9.80227,2.8377,2,1.16106,2699700.00000,8.63174,14909019.00000,104.16,"Europe and Central Asia",0.249,0.123,0.091
"Kazakhstan","KAZ",2004,43151647003.00000,52.50041,43.90879,1.59951,10.52620,3.6216,2,1.15829,2699700.00000,15.76480,15012984.00000,104.88,"Europe and Central Asia",0.246,0.124,0.089
"Kazakhstan","KAZ",2005,57123671734.00000,53.19436,44.56814,1.56130,11.17167,3.4713,2,1.15552,2699700.00000,34.47825,15147029.00000,105.45,"Europe and Central Asia",0.241,0.125,0.087
"Kazakhstan","KAZ",2006,81003864916.00000,50.97530,40.47823,1.54443,12.10467,3.1628,2,1.15275,2699700.00000,49.14277,15308085.00000,105.83,"Europe and Central Asia",0.244,0.126,0.087
"Kazakhstan","KAZ",2007,105000000000.00000,49.31282,42.84881,1.51842,12.81258,3.0242,2,1.14998,2699700.00000,76.98720,15484192.00000,105.58,"Europe and Central Asia",0.243,0.126,0.086
"Kazakhstan","KAZ",2008,133000000000.00000,57.14638,37.14842,1.79329,15.34125,2.7648,2,1.14721,2699700.00000,92.06037,15776938.00000,104.43,"Europe and Central Asia",0.245,0.127,0.086
"Kazakhstan","KAZ",2009,115000000000.00000,41.83842,33.92765,1.56395,13.27406,4.0093,2,1.14444,2699700.00000,104.02888,16092822.00000,104.43,"Europe and Central Asia",0.244,0.127,0.085
"Kazakhstan","KAZ",2010,148000000000.00000,44.24418,29.89409,1.56730,14.07328,4.7155,2,1.14167,2699700.00000,116.68746,16321872.00000,105.54,"Europe and Central Asia",0.240,0.124,0.081
"Kazakhstan","KAZ",2011,193000000000.00000,46.46466,26.65319,1.55939,14.82468,4.4456,3,1.15844,2699700.00000,149.66454,16557202.00000,103.02,"Europe and Central Asia",0.235,0.123,0.079
"Kazakhstan","KAZ",2012,208000000000.00000,44.10966,29.61407,1.48277,14.56632,4.1231,3,1.17520,2699700.00000,176.78560,16792090.00000,98.61,"Europe and Central Asia",0.236,0.116,0.079
"Kazakhstan","KAZ",2013,237000000000.00000,38.61704,26.79057,1.48701,15.26310,3.4788,3,1.19196,2699700.00000,175.05690,17035551.00000,92.28,"Europe and Central Asia",0.234,0.113,0.079
"Kazakhstan","KAZ",2014,221000000000.00000,39.34176,25.63028,1.14851,12.10423,4.1351,3,1.20873,2699700.00000,162.54613,17288285.00000,90.60,"Europe and Central Asia",0.235,0.114,0.077
"Kazakhstan","KAZ",2015,184000000000.00000,28.51671,24.53302,1.03618,10.89105,3.7789,38,1.22549,2699700.00000,147.50748,17542806.00000,88.43,"Europe and Central Asia",0.239,0.114,0.078
"Kazakhstan","KAZ",2016,137000000000.00000,31.84389,28.46771,1.08615,11.37884,4.0275,38,1.23633,2699700.00000,141.24361,17794055.00000,86.11,"Europe and Central Asia",0.245,0.118,0.080
"Korea","KOR",2000,576000000000.00000,33.93917,32.15599,0.55990,9.51405,2.0637,0,67.13664,96460.00000,57.31397,47008111.00000,106.46,"Europe and Central Asia",0.842,0.771,0.594
"Korea","KOR",2001,548000000000.00000,31.78774,30.43606,0.54525,9.64054,1.1099,0,66.85032,96740.00000,61.71407,47370164.00000,105.06,"Europe and Central Asia",0.845,0.774,0.595
"Korea","KOR",2002,627000000000.00000,29.77275,28.58028,0.51095,9.67578,1.3909,0,66.72384,96790.00000,68.34750,47644736.00000,104.75,"Europe and Central Asia",0.845,0.776,0.596
"Korea","KOR",2003,703000000000.00000,31.39784,29.77676,0.49849,9.68660,2.1858,37,66.62500,96800.00000,70.66038,47892330.00000,104.16,"Europe and Central Asia",0.848,0.779,0.599
"Korea","KOR",2004,793000000000.00000,36.75434,33.26138,0.49633,10.10574,1.1137,37,66.51931,96820.00000,76.65647,48082519.00000,104.88,"Europe and Central Asia",0.847,0.778,0.600
"Korea","KOR",2005,935000000000.00000,35.28308,33.04173,0.47102,9.98249,3.2453,52,66.40681,96850.00000,80.06403,48184561.00000,105.45,"Europe and Central Asia",0.847,0.777,0.598
"Korea","KOR",2006,1050000000000.00000,35.62642,35.02545,0.45384,10.07162,2.3152,57,66.29438,96880.00000,83.65798,48438292.00000,105.83,"Europe and Central Asia",0.847,0.777,0.597
"Korea","KOR",2007,1170000000000.00000,37.39218,36.48235,0.44289,10.34626,2.7859,111,66.17520,96920.00000,92.01288,48683638.00000,105.58,"Europe and Central Asia",0.846,0.778,0.596
"Korea","KOR",2008,1050000000000.00000,47.64189,47.87447,0.43952,10.49694,0.6604,111,66.03567,96990.00000,94.23198,49054708.00000,104.43,"Europe and Central Asia",0.772,0.681,0.526
"Korea","KOR",2009,944000000000.00000,45.18535,40.94827,0.44598,10.68065,2.9146,119,65.89635,97060.00000,98.67499,49307835.00000,104.43,"Europe and Central Asia",0.769,0.678,0.523
"Korea","KOR",2010,1140000000000.00000,47.10374,44.29586,0.45609,11.60783,2.6168,141,65.70988,97200.00000,104.00344,49554112.00000,105.54,"Europe and Central Asia",0.774,0.682,0.522
"Korea","KOR",2011,1250000000000.00000,53.33773,52.22858,0.45766,11.98480,1.3721,156,65.61375,97190.00000,106.78650,49936638.00000,103.02,"Europe and Central Asia",0.774,0.682,0.522
"Korea","KOR",2012,1280000000000.00000,54.09405,51.36428,0.44830,11.95853,3.2766,171,65.43007,97310.00000,108.03930,50199853.00000,98.61,"Europe and Central Asia",0.762,0.668,0.514
"Korea","KOR",2013,1370000000000.00000,51.29207,46.66003,0.43403,11.89004,4.0833,175,65.24952,97426.00000,109.14725,50428893.00000,92.28,"Europe and Central Asia",0.729,0.623,0.483
"Korea","KOR",2014,1480000000000.00000,47.83142,42.78302,0.41248,11.58872,2.1108,186,65.14421,97430.00000,113.31601,50746659.00000,90.60,"Europe and Central Asia",0.718,0.612,0.475
"Korea","KOR",2015,1470000000000.00000,42.98956,36.14293,0.41468,11.91469,4.0298,200,65.03156,97445.00000,115.57167,51014947.00000,88.43,"Europe and Central Asia",0.720,0.616,0.471
"Korea","KOR",2016,1500000000000.00000,40.13265,33.47116,0.40786,12.01620,2.6204,200,64.87911,97489.00000,119.46123,51217803.00000,86.11,"Europe and Central Asia",0.733,0.638,0.480
"Latvia","LVA",2000,7958852839.00000,36.78487,44.75138,0.43520,2.92689,2.2601,7,52.08350,62227.00000,16.77187,2367550.00000,106.46,"Europe and Central Asia",0.810,0.705,0.557
"Latvia","LVA",2001,8362398702.00000,38.00074,48.36765,0.43458,3.14791,4.2881,7,52.29421,62227.00000,27.84084,2337170.00000,105.06,"Europe and Central Asia",0.810,0.705,0.557
"Latvia","LVA",2002,9557031605.00000,36.53957,46.66677,0.40554,3.18253,4.4013,7,52.50493,62227.00000,39.42989,2310173.00000,104.75,"Europe and Central Asia",0.809,0.710,0.556
"Latvia","LVA",2003,11771975157.00000,36.04648,48.56470,0.38630,3.31877,2.8437,7,52.71564,62227.00000,53.15467,2287955.00000,104.16,"Europe and Central Asia",0.817,0.716,0.579
"Latvia","LVA",2004,14435700533.00000,38.91233,54.22334,0.35784,3.36548,1.3746,7,52.92635,62227.00000,67.89268,2263122.00000,104.88,"Europe and Central Asia",0.817,0.715,0.593
"Latvia","LVA",2005,17003459863.00000,42.96984,57.26591,0.32737,3.44604,1.4637,10,53.13706,62227.00000,83.80973,2238799.00000,105.45,"Europe and Central Asia",0.817,0.712,0.578
"Latvia","LVA",2006,21570076499.00000,39.74524,60.38774,0.31074,3.69638,5.3129,14,53.34778,62227.00000,99.08268,2218357.00000,105.83,"Europe and Central Asia",0.805,0.701,0.565
"Latvia","LVA",2007,31054350978.00000,38.26159,57.31169,0.29408,3.87752,4.3711,27,53.55849,62227.00000,101.88208,2200325.00000,105.58,"Europe and Central Asia",0.773,0.672,0.549
"Latvia","LVA",2008,35854274229.00000,39.25750,51.91895,0.28879,3.72288,5.0246,73,53.76920,62227.00000,106.89161,2177322.00000,104.43,"Europe and Central Asia",0.773,0.674,0.582
"Latvia","LVA",2009,26410909091.00000,42.21403,44.19842,0.30599,3.43849,1.7827,73,53.97991,62227.00000,108.34021,2141669.00000,104.43,"Europe and Central Asia",0.775,0.684,0.589
"Latvia","LVA",2010,23956163077.00000,53.25838,55.34640,0.37045,4.06097,3.6475,87,54.19062,62227.00000,109.73434,2097555.00000,105.54,"Europe and Central Asia",0.781,0.692,0.589
"Latvia","LVA",2011,27474380566.00000,59.77989,65.71056,0.33483,3.83418,3.7305,87,54.25272,62227.00000,111.17135,2059709.00000,103.02,"Europe and Central Asia",0.806,0.715,0.641
"Latvia","LVA",2012,28169902669.00000,61.44375,66.78469,0.29987,3.72149,4.4958,135,54.31482,62227.00000,128.10805,2034319.00000,98.61,"Europe and Central Asia",0.813,0.725,0.641
"Latvia","LVA",2013,30204783462.00000,60.39517,64.76268,0.28937,3.70279,4.1204,135,54.37691,62227.00000,125.91768,2012647.00000,92.28,"Europe and Central Asia",0.825,0.740,0.656
"Latvia","LVA",2014,31386896487.00000,61.15473,64.07617,0.27749,3.65251,3.2844,143,54.43901,62227.00000,118.54569,1993782.00000,90.60,"Europe and Central Asia",0.829,0.748,0.652
"Latvia","LVA",2015,27263090547.00000,60.27538,61.97716,0.26834,3.69952,3.9251,143,54.50110,62227.00000,130.02302,1977527.00000,88.43,"Europe and Central Asia",0.835,0.754,0.653
"Latvia","LVA",2016,28083597512.00000,59.60708,59.25773,0.25602,3.64642,3.8995,155,54.56329,62227.00000,134.29467,1959537.00000,86.11,"Europe and Central Asia",0.826,0.737,0.631
"Lithuania","LTU",2000,11524776867.00000,38.59393,44.78466,0.46781,3.00494,5.3201,9,32.22719,62680.00000,14.55703,3499536.00000,106.46,"Europe and Central Asia",0.826,0.765,0.614
"Lithuania","LTU",2001,12237388002.00000,44.09702,49.56868,0.46586,3.21408,4.8450,9,32.46650,62680.00000,28.59434,3470818.00000,105.06,"Europe and Central Asia",0.823,0.766,0.605
"Lithuania","LTU",2002,14259781159.00000,47.40378,53.08684,0.43905,3.25965,4.9410,9,32.70581,62680.00000,46.80495,3443067.00000,104.75,"Europe and Central Asia",0.823,0.766,0.603
"Lithuania","LTU",2003,18781721376.00000,46.22098,52.01392,0.39743,3.28902,5.7038,9,32.94512,62680.00000,60.58801,3415213.00000,104.16,"Europe and Central Asia",0.823,0.762,0.609
"Lithuania","LTU",2004,22627507452.00000,48.77136,55.83266,0.39558,3.52820,5.5725,9,33.18443,62680.00000,89.14767,3377075.00000,104.88,"Europe and Central Asia",0.827,0.769,0.606
"Lithuania","LTU",2005,26097677572.00000,55.12968,62.35390,0.39536,3.86128,5.1009,12,33.42374,62680.00000,129.04711,3322528.00000,105.45,"Europe and Central Asia",0.826,0.768,0.599
"Lithuania","LTU",2006,30183575104.00000,57.03745,67.29799,0.37354,3.98167,3.3574,17,33.66305,62680.00000,141.98951,3269909.00000,105.83,"Europe and Central Asia",0.828,0.770,0.593
"Lithuania","LTU",2007,39697891352.00000,51.64121,64.74618,0.34110,4.08802,5.4274,30,33.90236,62680.00000,150.10543,3231294.00000,105.58,"Europe and Central Asia",0.828,0.770,0.587
"Lithuania","LTU",2008,47797551588.00000,57.62133,69.22776,0.32880,4.08551,5.2058,76,34.14440,62675.00000,155.77076,3198231.00000,104.43,"Europe and Central Asia",0.829,0.773,0.604
"Lithuania","LTU",2009,37388122046.00000,51.78930,53.54948,0.34549,3.69662,3.9750,76,34.38373,62675.00000,155.99848,3162916.00000,104.43,"Europe and Central Asia",0.849,0.793,0.616
"Lithuania","LTU",2010,37128694028.00000,63.94236,65.94502,0.36635,4.06905,5.1770,90,34.62306,62675.00000,155.81234,3097282.00000,105.54,"Europe and Central Asia",0.849,0.797,0.620
"Lithuania","LTU",2011,43535051482.00000,72.88101,75.56621,0.32473,3.91187,5.3294,90,34.67786,62674.00000,159.30070,3028115.00000,103.02,"Europe and Central Asia",0.849,0.797,0.616
"Lithuania","LTU",2012,42927454291.00000,78.22663,77.61653,0.31482,3.99153,5.3326,140,34.73211,62674.00000,163.13120,2987773.00000,98.61,"Europe and Central Asia",0.845,0.790,0.610
"Lithuania","LTU",2013,46523420074.00000,78.66857,77.21822,0.28887,3.83107,4.2349,140,34.78580,62675.00000,150.78235,2957689.00000,92.28,"Europe and Central Asia",0.835,0.782,0.596
"Lithuania","LTU",2014,48533659592.00000,72.27043,70.45122,0.26747,3.70448,3.4005,152,34.85395,62650.00000,142.49402,2932367.00000,90.60,"Europe and Central Asia",0.836,0.780,0.631
"Lithuania","LTU",2015,41435533340.00000,68.77764,69.77468,0.26710,3.80989,3.0902,152,34.90822,62650.00000,141.17357,2904910.00000,88.43,"Europe and Central Asia",0.841,0.788,0.633
"Lithuania","LTU",2016,43047309306.00000,67.58738,66.86648,0.26373,3.90593,2.5381,164,34.96057,62642.00000,143.32513,2868231.00000,86.11,"Europe and Central Asia",0.829,0.776,0.620
"Luxembourg","LUX",2000,21230182989.00000,147.64488,124.76744,0.21196,19.61196,2.6073,15,33.67697,2574.46000,69.61766,436300.00000,106.46,"Europe and Central Asia",0.877,0.796,0.601
"Luxembourg","LUX",2001,21387533703.00000,146.20091,124.56472,0.21914,20.65228,3.3101,16,33.75465,2574.46000,92.70572,441525.00000,105.06,"Europe and Central Asia",0.877,0.796,0.601
